Time Posted,Image URL,Instagram Post,Caption,Media Type,Reach,Plays,Total Interactions,Likes,Comments,Saves,Shares,Hashtags
10-12-2020 21:20:50,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/121381059_3431390896914437_4130703718102007619_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dODJSnKIuuwAX8pJYgA&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_HDtLdLy2UoHDJGNdAYDhuABLKs5TwtbYBgLZQFtIn-A&oe=6300EB9C,https://www.instagram.com/tv/CGQW9ahlVkb/,"Batman in an international icon. He’s beloved the world over. He’s been adapted into nearly every artistic medium known to mankind.  Bill Finger actually created the Caped Crusader and was robbed of his rightful creative legacy.

#Batman #BillFinger #TotalNerd",VIDEO,30708,n/a,n/a,622,6,138,n/a,
10-07-2020 19:30:51,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/121055102_431449901172029_6292694676710681222_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=bnlAWp7EsdUAX-rjeVY&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-B6JGxWjcjYgtbCia-tqE77F5CUs9QfUsePlpQPlo7vA&oe=63012977,https://www.instagram.com/tv/CGDdYhVgOlE/,Will the new season of 'The Walking Dead' live up to the hype? #twd #thewalkingdead #amc #ranker #celebritypage,VIDEO,9963,n/a,n/a,74,0,8,n/a,
10-07-2020 19:05:09,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/120923126_115675333636323_8456544992741912765_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=JiW91t2M02EAX_XEppq&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT87ZTiI4ugvA3Men0bdD64ReJbuWrjXKskA3Er47nnP1w&oe=63013F2C,https://www.instagram.com/tv/CGDYJ2MlzFW/,"The Millennium Falcon is the fastest hunk of junk in the galaxy. This Star Wars legend made the Kessel run in less than 12 parsecs. Han Solo’s modified Millennium Falcon YT-1300 Corellian Freighter is one of the most famous ships in all of film history. This is a comprehensive list about everything you need to know about the Star Wars ship: The Millennium Falcon

#MillenniumFalcon #StarWars #TotalNerd",VIDEO,46660,n/a,n/a,630,9,210,n/a,
10-05-2020 21:38:10,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/120911821_341207517122982_2706152800554155015_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VYfBGw7jRnkAX-RTz8o&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT82C_GgC_nhR2-ZGVne6SIWnubM-tLrasDDEoZcgw30-g&oe=6301C874,https://www.instagram.com/tv/CF-WUdnFUJY/,"J. O'Barr's life seems to have been filled with loss and darkness, after struggling with addiction he turned this into a comic book which spawned one of the most successful movie franchises of the 1990's... The Crow. 

#TheCrow #BrandonLee #TotalNerd",VIDEO,17155,n/a,n/a,260,0,72,n/a,
10-02-2020 23:25:19,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/120642526_979250782571345_3934173325512578856_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jaZ3ERCH-7UAX86-QT5&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-WOcWXEXWAjF6cj80bkuxMtqLm_w2pabbQDmxu0UjxPw&oe=630114C2,https://www.instagram.com/tv/CF27l9_lMq7/,"Zombies seem to crawl out of their cultural graves every few years, simply refusing to stay dead. Our culture’s fascination with them exploded into a movement with the classic film “Night Of The Living Dead,” and slowly infected the cultural zeitgeist since then. The zombie trend comes and goes, and we’ve seen them in movies, TV shows, graphic novels, and most importantly - at least for the sake of this argument - video games. 

#Zombies #VideoGames #ButtonMash",VIDEO,12325,n/a,n/a,112,1,5,n/a,
09-30-2020 19:13:26,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/120317875_2414914488811986_6788296028099262108_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=L7dlYQcc9oMAX8YBt1Z&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8EEeu5qljaQwYHgPV1E25X1NxDyOpXIcy-mdcoRecwKA&oe=6301A2D2,https://www.instagram.com/tv/CFxUxdGFZn8/,"We all wish we were Superheroes, but that's also because we haven't actually thought through what that desire really entails.

#Superhero #Comics #TotalNerd",VIDEO,20655,n/a,n/a,320,3,47,n/a,
09-29-2020 18:57:39,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/120299363_3431553370220923_4080004940877558592_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5Axlp-8-sCwAX_8ZoGb&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_ilyJkiCx7QFIBgazOFIJVnt5dpGovWE0wYYtgIhidrA&oe=63018DC4,https://www.instagram.com/tv/CFusedKlDsQ/,"Vin Diesel’s Bloodshot made its way into theaters in 2019. Obviously, that means it’s time to talk about how Valiant built a video game empire, lost it, and then was reborn again.

#ValiantComics  #Bloodshot #TotalNerd",VIDEO,15806,n/a,n/a,186,0,35,n/a,
09-28-2020 21:21:01,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/120203070_377428723628040_4316535377692479480_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rCj6c18Ng2gAX8yerBG&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_4oKg3Jhoal5Js8cFYOxcC4_P2BDMxqoucXqMz9YsnvA&oe=630178E0,https://www.instagram.com/tv/CFsSxb6A3zf/,"You young whippersnappers might not remember the good old days, when arcade cabinets were clunky, the buttons were sticky, and the arcade smelled like old pizza and we LIKED it, dagnabbit! We didn’t have virtual reality - we had actual reality! And if we lost the game we were losing money, too! You next-gen gamers should respect your elders! 

#Arcades #VideoGames #TotalNerd",VIDEO,17117,n/a,n/a,173,1,16,n/a,
09-25-2020 01:06:02,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/120178744_657034421908626_4603328004152107443_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=LMHrgqmQYzkAX95J1hI&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9tWaJtrdJ8jOvQOmrz49h0FANdSdmIbjhtMailOQY61Q&oe=63017702,https://www.instagram.com/p/CFilHV-JB5s/,"𝗪𝗵𝘆 𝗥𝗼𝗻 𝗪𝗲𝗮𝘀𝗹𝗲𝘆 𝗜𝘀 𝗧𝗵𝗲 𝗠𝗼𝘀𝘁 𝗔𝗻𝗻𝗼𝘆𝗶𝗻𝗴 𝗖𝗵𝗮𝗿𝗮𝗰𝘁𝗲𝗿 𝗜𝗻 '𝗛𝗮𝗿𝗿𝘆 𝗣𝗼𝘁𝘁𝗲𝗿'⁠
⁠
⁠
⁠
⁠
#totalnerd #harrypotter #ronweasley #hermionegranger",VIDEO,14862,6517,182,155,5,22,n/a,
09-24-2020 00:17:23,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/120140468_1436065629921665_2170177566329665429_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=waGG2fgM3DsAX86-b_C&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-TArcYKuXgFa1rp015GL2skaLuOO_bbxLTohrEHoxwrw&oe=63018965,https://www.instagram.com/p/CFf7TCWlYLS/,Do you think the new season of #Pen15 will live up to the hype? #celebritypage #ranker #pen15 #hulu,VIDEO,8868,2511,74,70,0,4,n/a,
09-23-2020 20:16:16,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/120044447_207604774038237_5096508310700723726_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=f7l2VtExcJYAX_OzhEn&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8ggVkwLQzU9dtZ_9KuIRWQgz4WndbFHnTWzndO0w4t9w&oe=6301BE6A,https://www.instagram.com/tv/CFfcFkcjq2u/,"Marvel might be ruling the world with their movies, but it’s been a long winding road to the top.  How many of these facts did you already know?  Let us know in the comments below!

#Marvel #Avengers #TotalNerd",VIDEO,20600,n/a,n/a,338,2,124,n/a,
09-23-2020 17:06:17,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/120040395_2761147250824984_8139384887390412862_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ACWfvfwY2dYAX-vN2VK&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8y8KMSVMkCf5ZJoi4vEDXTmUxHY7E5bwk1ZR9sUeLB7Q&oe=63007A54,https://www.instagram.com/p/CFfJcPWn904/,"𝗧𝗵𝗲 𝗖𝗮𝘀𝘁 𝗢𝗳 '𝗔𝘃𝗮𝘁𝗮𝗿 𝗧𝗵𝗲 𝗟𝗮𝘀𝘁 𝗔𝗶𝗿𝗯𝗲𝗻𝗱𝗲𝗿' 𝗔𝘀 𝗥𝗮𝗺𝗮𝗻 𝗙𝗹𝗮𝘃𝗼𝗿𝘀⁠
⁠
What is your favorite ATLA character's flavor? Aang is kind of a low blow, but it is still pretty funny.⁠
⁠
⁠
⁠
⁠
#totalnerd #avatarthelastairbender #atla #netflix",VIDEO,9921,2387,119,109,0,10,n/a,
09-21-2020 22:23:36,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/119888820_983017898841098_3020398099397962124_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=nLuwYsjDnTUAX-ndY02&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-l-WL_uLBs1FnCWscjVl2d_7b-wRXVi6JAdyBrM8019w&oe=63020C5A,https://www.instagram.com/tv/CFaYZp8lnL2/,"Captain Marvel is one of the most popular and long lasting superheroes to come out of the super hero gold rush of the 1940’s. However, the character’s enduring legacy has a secret wrinkle no one wants to discuss… racism.

#CaptainMarvel #TotalNerd #Shazam",VIDEO,26554,n/a,n/a,414,4,83,n/a,
09-18-2020 20:33:01,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/119682155_202487107901505_1779895474828983403_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wAK3lOQ58_MAX-dC_n5&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8vlsy3ZhJ1qhxqkcQZ-AqRZAdtqOj4-COsKm-sY2swag&oe=6300AECC,https://www.instagram.com/tv/CFSa5SRFczH/,"The Mandalorian breathed new life into the Star Wars Universe. But it's definitely not the first time we've seen the coolest Bounty Hunters in the galaxy far, far away. 

#Mandalorian #StarWars #TotalNerd",VIDEO,88696,n/a,n/a,1890,14,570,n/a,
09-17-2020 16:28:06,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/119708027_329636798304825_6277575559112366949_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ZY-MYoDC1X8AX_rDtZj&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8nZsOd2JHvo5nvVI-UXL46M_Ei8e_TJqxMRq5wDASwgg&oe=6300F4FD,https://www.instagram.com/tv/CFPozbxgt9s/,Will the new season of 'Archer' live up to the hype? #archer #netflix #ranker #cartoon,VIDEO,13475,n/a,n/a,103,1,10,n/a,
09-14-2020 19:32:28,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/119333083_345236749999522_2642311636943263866_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=pvVCiQVUxCIAX-UMDcz&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8fZUVwxuoyBORLCst5GHr7VZ6V8DWcmym54i4HR3jJEg&oe=6300F6A7,https://www.instagram.com/tv/CFII2yBjWAN/,Spencer sets up 4 goals to achieve while playing the remastered version of the iconic Tony Hawks Pro Skater 1 + 2,VIDEO,24669,n/a,n/a,311,0,32,n/a,
09-14-2020 18:21:13,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/119220814_316385242796795_5802141762256133113_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ln8PNo5vQzoAX8BuJOd&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-Ip_rzQcmB3vNDQRgkemluBHOkSAVNv4PlyEGpVPXrnQ&oe=6301AD5C,https://www.instagram.com/tv/CFIE_WaD5Qm/,"With very few exceptions, Pixar appears to be unstoppable.  But how are they able to achieve this time after time?  Well, at it’s heart, the answer is ‘What If’ a concept that is at the core of Pixar and it is the key to why they pump out hit after hit.

#Pixar #Disney #TotalNerd",VIDEO,21774,n/a,n/a,264,2,88,n/a,
09-11-2020 18:32:16,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/119108445_3583759868301067_3543752047909432244_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=WsJ9U08QjYAAX-RyDN-&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8choW-NaqBgTUibof9XPQIVlU4IM6uM-whF3oljeJHgQ&oe=63007280,https://www.instagram.com/tv/CFAaOSoD_Wu/,Does the new season of 'The Boys' live up to the hype? #theboys #watchworthy #amazon #celebritypage #ranker,VIDEO,19329,n/a,n/a,258,6,37,n/a,
09-09-2020 18:37:55,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/118998069_201378354666805_8347701254552775196_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=e5yzKw0LlWwAX-AHyJ-&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_Or6aUI-Dh0mCTWCkTbrv9ca_riqczGKRLym_KQc6TzQ&oe=63019AED,https://www.instagram.com/tv/CE7OW7PD2af/,"We all make choices in life. Some good, some bad. Occasionally, those choices cause us to become super villains... but then we think better of it and decide we'd rather live a life of the straight an narrow. 

#SuperHeroes #SuperVillains #TotalNerd",VIDEO,71035,n/a,n/a,1464,7,325,n/a,
09-08-2020 21:35:08,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/118957970_684312489105575_3372801540028282093_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=16X6HWy-FJAAX_CkgyT&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8X5QGgynn6kcJQck1VY6uTKD7b3x6RZMwC3OrhX7Xsxg&oe=63004FB5,https://www.instagram.com/tv/CE4_B_LDYWx/,"In a world where superhero films like The X-men, Birds of Prey, and New Mutants reigns supreme, you’d think that we’d be awash in garish displays of spandex and altruistic role models hell-bent on breaking society’s apathetic decline towards moral decay… but instead, we’re given a chorus of grieving murderous demi-gods and extra-legal vigilantes who are so self-consciously determined to be taken SERIOUSLY they miss the point of superhero fiction altogether. Or at least they dress like it.",VIDEO,35719,n/a,n/a,726,10,153,n/a,
09-02-2020 19:13:28,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/118726025_748687525964203_1127710825524325305_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=pLc1YDffw9MAX_S3Khv&_nc_oc=AQnjIwisGZmqexV5814KaMScKhPxLX61IBCaV6C8kzh1Wzbthik5_4dBHfb6ndKyhHIzpbaND9rV-G4OtUTK65uB&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-AGoThgQkmboG7wH8DB6PUqQjg644x30ju9hRTtiH9bw&oe=6300C7F4,https://www.instagram.com/tv/CEpPru_D8wT/,"The Legend of Zelda is one of the most famous video game franchises in history, with over 20 games, spanning 40 years. 

#Zelda #VideoGames #Nintendo #TotalNerd",VIDEO,25773,n/a,n/a,348,4,77,n/a,
09-01-2020 19:09:12,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/118661488_206511907494390_4289569366614699552_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wmq5snpBzAIAX-kX03J&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9SRC6oKDIAnThHruSdFRAyRdl8GLwG_bssHn_quUpekg&oe=6301766A,https://www.instagram.com/tv/CEmrE9tj1Dm/,"Tony Wong is Hong Kong's resident comic book living legend. He's a publisher, writer, artist, and editor... supposedly. He's objectively the most successful comic book creator to ever come out of Hong Kong, let's take a look that what made him successful.

#TonyWong #DragonTigerGate #TotalNerd",VIDEO,14845,n/a,n/a,114,1,14,n/a,
08-31-2020 18:33:12,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/118403939_337593950620982_4885718339085105803_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=OvBY98nYTeUAX-r3n1n&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_fm-W5aviWUA6KbmMPGxdKdKMSTFPtMxxEllmFV5XNdQ&oe=6301C321,https://www.instagram.com/tv/CEkFcrYDLiG/,Will the new season of 'A.P. Bio' live up to the hype? #apbio #nbc #tv #ranker #celebritypage,VIDEO,7129,n/a,n/a,98,0,11,n/a,
08-28-2020 21:11:54,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/118402790_349500276089301_5393647084393087054_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qyQOBB0ffM4AX9tlUdb&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8r1EqTXwtbE89lGPtvJPgaVfpMemIxumptsOtQ8h3_0A&oe=63013BAE,https://www.instagram.com/tv/CEcmEYoDCGP/,"Fall Guys: Ultimate Knockout is a 2020 platformer battle royale game developed by Mediatonic and published by Devolver Digital.

#FallGuys #VideoGames #ButtonMash",VIDEO,1476,n/a,n/a,167,1,24,n/a,
08-26-2020 20:24:05,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/118471054_359790801713709_8839283746869043764_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=g2q3Qu7PvbUAX8rFe3Z&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9Nvp51PDh5nnMw-oU_WgEZnsusJEa1o4kdBk4hWqlUYg&oe=6300355D,https://www.instagram.com/tv/CEXZbZlj3bj/,"Sometimes you're watching a movie and a stunt goes wrong and you just have to cringe from empathetic pain receptors in your brain. Today, we're going to showcase a wide-ranging list of movie instances where you just have to bite your knuckle and inhale sharply. 

#ExtremeMovieStunts #StuntsGoneWrong #TotalNerd",VIDEO,11867,n/a,n/a,2204,8,603,n/a,
08-24-2020 19:47:48,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/118175788_332689031473932_2689769626093887173_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=z_1Bvo5SeFIAX9VF3kx&_nc_oc=AQlOXayqNZ7EDa0wF7H2hx8xBSwUTo5tWEfRwy_x923uty1Yat38gFGIZDUelhJzmu9v23wuV54hTUStCJPws20k&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9HonS8bh1SwcQGVIZbIDY5TMlTrC5AC6uJb_IXyLJJdw&oe=6301E12E,https://www.instagram.com/tv/CESIEFHDVzW/,"Under Chris Claremont’s shepherding the X-Men became the highest-selling single-issue comic book of all time. However, they’ve spent the better part of the last decade floundering. Today we’re going to examine why Jonathan Hickman is the guy to restore the X-Men to their former glory and why Marvel’s Merry Mutants might just provide a canvas for the greatest mainstream superhero story ever created.

#XMen #HouseOfX #TotalNerd",VIDEO,1460,n/a,n/a,181,0,35,n/a,
08-21-2020 19:00:15,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/117919270_1362714057264974_4805441589558765020_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=H0Axm3k2zx8AX_P50I_&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8KbstoYRh2OxXW5QZ3O-uBq6BF1HXvAq1hiewAhnnElw&oe=63003E72,https://www.instagram.com/tv/CEKXOekDLCm/,"The beautiful thing about video games as a medium is that it’s, at its heart, an interactive way to explore storytelling. Games explore the full gamut of options from being swept along a linear path with some hacking and slashing in between, all the way to puzzling your way through a carefully carved narrative.  But, arguably some of the best games out there give the players the choice of how the story plays out.",VIDEO,430,n/a,n/a,87,0,12,n/a,
08-17-2020 23:56:39,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/117959486_347477416644453_5634073846884658239_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rhZNnO73Z8EAX8snT6Q&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_aFT1Abbx6D2fOBB0f-rC6OnDcDam5b8ClD3q786LTkQ&oe=63003FCA,https://www.instagram.com/tv/CEAnN-gjUOE/,Will the new season of 'Hard Knocks' live up to the hype? #hardknocks #chargers #rams #la #hbo #ranker,VIDEO,246,n/a,n/a,65,0,5,n/a,
08-17-2020 21:21:58,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/117820621_307701017205890_6443794004770830289_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=cMC6J2euFxYAX908mwq&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_CYSI0pfnwA684t2dmMr6mw47dwoWzSExFUd2mg72uSg&oe=6301D7EF,https://www.instagram.com/tv/CEAT6hYjrHy/,"The X-men are a multi-generational international team of do-gooders... They've been featured in comics, toy lines, and feature films. Mutant X? They're closer to the cinematic equivalent of the Go-Bots.

#Marvel #MutantX #XMen",VIDEO,444,n/a,n/a,246,1,61,n/a,
08-14-2020 18:45:21,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/117422095_1161179544256896_8145300252276243671_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=OBJnFV_bx2kAX8sxd04&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8hrEy-FZN13ULFKGhy7cPT54fqxajJQ8ZA2Yei8zrAHw&oe=6300253D,https://www.instagram.com/tv/CD4RKn_Duh1/,"Valorant is a free-to-play multiplayer tactical first-person shooter developed and published by Riot Games, for Microsoft Windows. 

#Valorant #ButtonMash #TotalNerd",VIDEO,51,n/a,n/a,132,0,9,n/a,
08-13-2020 20:40:17,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/117605299_295882811739702_4677488013152378281_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=CTe4UfKmcu0AX-2THPV&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-WckF2ZUhkGwni49FOFIOZgQ3DeqNU0HjMKcPnvPT8gA&oe=63014779,https://www.instagram.com/tv/CD19qk8l9U0/,Will the new season of 'The Rain' live up to the hype? #netflix #therain #ranker #celebritypage,VIDEO,39,n/a,n/a,81,0,6,n/a,
08-12-2020 19:16:14,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/117150682_971183389970309_6767042320773291558_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=GNAvf9pFscMAX8JZ88X&_nc_oc=AQmeSOGswDHucSPnvBjO_BqkX15QCHA17epwZGdUmTT6zJIgvFnSHMCAFtk_LwKFWwqN-RsuqA0IpvwcnN4z0qeC&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-a7yKOgqZVwi5V0GQT7YTt1mWwlINopph3EUu7gnOlag&oe=63003A51,https://www.instagram.com/tv/CDzPI6hDEa2/,"Making movies is hard, but it’s even harder when you’re constantly being asked to alter vital story elements by the studio. Today, we’re going to examine ten changes that completely ruined what could have been your favorite films.",VIDEO,1998,n/a,n/a,2233,11,778,n/a,
08-10-2020 21:18:27,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/117342495_740290030138417_1870424396508459428_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=FUKZaaQuqGEAX-17mMF&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-aGnx0fCM_bxbLcEIluRPm--4abx0AnhpeB3ETDe3saw&oe=6300F338,https://www.instagram.com/tv/CDuRTybjvsY/,Frank Miller’s iconic neo-noir Sin City has been heralded as a classic. But what if the book had a secret meaning lurking in-between the panels this whole time?,VIDEO,62,n/a,n/a,193,0,51,n/a,
08-07-2020 20:25:37,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/106911268_1983277128646093_3850285582411415922_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=siD8DJCZJh0AX-K2ZE6&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_XZyYg8do-L66MHZrg-qaMr0MfZFvXKqEy3S6qN0hsQg&oe=6301EF4A,https://www.instagram.com/tv/CDmdwPyjW3k/,"Every time you turn around, “Cyberpunk 2077” is back in the news. Whether it’s showing off a new gameplay trailer, getting delayed again, announcing the tie-in anime series, getting delayed again, reminding us Keanu Reeves is in it, or you know, getting delayed again… we can’t seem to escape from it.",VIDEO,32,n/a,n/a,143,0,12,n/a,
08-05-2020 23:16:54,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/117103914_216684119713938_4986744460995002645_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=72EY1nQPwq0AX-kWM8h&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9K36G-PSmIyHpxvVfBPxnLdYU2sbc7XbemiCP8ICcuQw&oe=6300DF34,https://www.instagram.com/tv/CDhn5pAj43S/,"The webbed wall-crawler is one of the most popular superheroes on planet Earth. He’s conquered the box office, dominated the comic book industry, and had numerous video games. Today, we’re gonna list 100 facts you didn’t know about Spider-Man.",VIDEO,59,n/a,n/a,524,5,165,n/a,
08-04-2020 19:49:24,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/116908301_1093681137716679_8708970257761860557_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rAnGp1hCohAAX_cosPd&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9DBknRgPV8Lkp-HkV6xF1-DC4nQ6gos38lez5wmDtYGQ&oe=630202D1,https://www.instagram.com/tv/CDespcFnjok/,Do you think the new season will live up to the hype? #netflix #umbrellaacademy #celebritypage #ranker,VIDEO,20,n/a,n/a,158,1,21,n/a,
