Time Posted,Image URL,Instagram Post,Caption,Media Type,Reach,Plays,Total Interactions,Likes,Comments,Saves,Shares
07-16-2020 23:13:48,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/109230614_113157796981347_30388368107627946_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aejkcAxWol0AX_oBWxQ&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_QU1J4fRCAzqz-tpQpTEVFAJU1F2ti9m320UxKjwGylg&oe=62FD7C9D,https://www.instagram.com/tv/CCuIpiNDiKn/,"From @marvelstudios’ #ThorRagnarok to @jojorabbitmovie and more,
@taikawaititi is taking Hollywood by storm! Here are some more things about him 🙌🏻
.
.
.
#taikawaititi #thor #marvelstudios #mcu #marvelcinematicuniverse #marvel #marvelcomics #marveluniverse #jojorabbit #movie #director #actor #hollywood #tv #television #entertainment #entertainmentnews #celeb #celebs #celebrity #celebrities",VIDEO,27,n/a,n/a,677,6,168,n/a
07-16-2020 23:01:36,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/108993843_1192058917811290_6452423788125717891_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Cw2ou9t-FugAX8Icxug&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-7DwzMkiIdz1iEBOY8QxuzF5sZGQwnNNJmKgXeJ8Rbdw&oe=62FD2545,https://www.instagram.com/tv/CCuG2Bnj9uS/,"Celebrating @naughty_dog_inc’s @thelastofusgame sequel by looking back at the original. Arguably the greatest game of all time 🙌🏻! But what do you think about Part 2?
.
.
.
#thelastofus #thelastofus2 #thelastofuspart2 #joelandellie #EllieAndJoel #game #gamersofinstagram #gamerguy #gamerguys #gamergirl #gamergirls #gamer #gamers #gamerslife #gaming #videogame #videogames #consolegaming #consolegames #xbox #playstation #nintendo",VIDEO,12,n/a,n/a,120,1,11,n/a
07-16-2020 22:22:44,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/109132347_739264663556946_1005074838836896986_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hI6fgG4bVf0AX9lFc0w&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9_854Xry0tSrj-rbfiizFB-gmBG0NJhtIXZpzPKcj0Xw&oe=62FD3017,https://www.instagram.com/tv/CCuCW9qD2Zu/,"As voted on by you! Do you have a favorite worst superhero performance?
.
.
.
#marvel #marvelcomics #marveluniverse #mcu #marvelcinematicuniverse #marvelstudios #dc #dccomics #dceu #dcextendeduniverse #dcuniverse #superhero #superheroes #superheromovie #comicbookmovies",VIDEO,69,n/a,n/a,2359,27,519,n/a
07-13-2020 19:45:08,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/107339427_3181929065199126_8104580278951377360_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=F-Gc8XsZo6kAX9ryxcK&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_t23zUwuxYtTzCwp2PsFq1uagtPzO6Xym4UwrbIu81lg&oe=62FD6633,https://www.instagram.com/tv/CCmCtv2nbeO/,Does the new season of Hanna live up to the hype? #amazon #hanna #ranker #celebritypage,VIDEO,19,n/a,n/a,90,1,11,n/a
07-08-2020 17:11:03,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/106717407_696880764490965_8096266509029067059_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=J8qRCrkO_HAAX9MiAgA&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_hB_5eKtDDKiOC0lTMCOfPcFFNSyesZNC0r3lRpgk69A&oe=62FEB0A0,https://www.instagram.com/tv/CCY5HgKjqOM/,Does the new season of 'Dark' live up to the hype? #dark #netflix #celebritypage #ranker,VIDEO,14,n/a,n/a,97,1,12,n/a
06-30-2020 21:47:44,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/105986113_897860460696073_6041132007588676081_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_DY3KNdAc3YAX-0Nf5s&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT__2NxmktZ5is7AOjtDAZxqvbzsQgE6BfCPU2QItZkplg&oe=62FD4304,https://www.instagram.com/tv/CCEyKqug9Sb/,Will the new season of 'NOS4A2' live up to the hype? #nos4a2 #amc #celebritypage #ranker,VIDEO,16,n/a,n/a,111,1,10,n/a
06-26-2020 19:52:14,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/106717515_1596277590549703_8929101380556020900_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=uMz6t0vW14IAX9Fs0c7&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8fta5LIraeU--2k-5IssLOW7vRMAMkFpYanBENnKHLgw&oe=62FEE4A8,https://www.instagram.com/tv/CB6RPdwArvp/,Do you think 'The Chi' will live up to the hype? #thechi #showtime #celebritypage #ranker,VIDEO,13,n/a,n/a,109,1,6,n/a
06-19-2020 18:59:05,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/104163292_328693981454232_3587705772456453771_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2_n-HF7ORtkAX8vRwo1&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8HFVdUhMdMZzZ19mj5Kx6fqwC8h7A68uSzE8RRbrksNg&oe=62FEC3C0,https://www.instagram.com/tv/CBoKVMYA4_A/,Do you think 'F is For Family' will live up to the hype? #netflix #fisforfamily #billburr #celebritypage #ranker,VIDEO,180,n/a,n/a,129,1,7,n/a
06-10-2020 00:27:45,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/103120196_145797880383475_9113204687500181749_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_GL2m_dhIJkAX_ajH06&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9xEDB78MS6lhFZm5xEUCNL7T2t64C4ccxLX8T9P-f2gg&oe=62FF0874,https://www.instagram.com/tv/CBO__22AyjA/,Does the final season of '13 Reasons Why' live up to the hype? #13reasonswhy #netflix #celebritypage #watchworthy #ranker,VIDEO,69,n/a,n/a,124,7,6,n/a
06-01-2020 20:55:53,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/101645518_243996646889634_8314260246119843827_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lvHXFxGrbLwAX9UtD12&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-GEJkmlDOc7f-XRBwCb-N98X1HQWDBxk_Kjme-iFXbeA&oe=62FE6FA5,https://www.instagram.com/tv/CA6BgptHGIZ/,Will the second season of 'Nancy Drew' live up to the hype? #ranker #nancydrew #thecw #celebritypage,VIDEO,13,n/a,n/a,154,0,18,n/a
05-26-2020 21:02:17,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/100983492_3011038002449305_7111721642056308853_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=gEp2Ph4u7K4AX9Vm1lS&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-oKOSjE9jSQrcCniBm5uAZ2pVfHqDgC6lAw-K3BeJevg&oe=62FDBB03,https://www.instagram.com/tv/CAqlMsPH637/,Will the new season of 'Agents of Shield' live up to the hype? #ranker #celebritypage #agentsofshield #marvel #abc,VIDEO,73,n/a,n/a,165,0,17,n/a
05-20-2020 21:48:16,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/98488531_870125913476162_7954066762367041479_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=L9H2LYNVpLEAX_S82v4&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-C3btbAaXwuuehgC91NpW23f1WbDbCvU3_aIFl2ZpQQA&oe=62FEF85E,https://www.instagram.com/tv/CAbN4OAgxGt/,Does 'Kimmy vs. the Reverand' live up to the hype? #ranker #celebritypage #unbreakablekimmyschmidt #netflix,VIDEO,10,n/a,n/a,138,2,14,n/a
05-14-2020 22:33:59,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/96832093_2583541605297041_2738570692423339707_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=1Syy9hJfwgAAX9zb5BT&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9dYG5o-FE3o2YR3uP1U21DPtZvj_Zo4ZQ5apAEQPiZWA&oe=62FDB77F,https://www.instagram.com/tv/CAL2gwWAVDF/,Courtesy of @highwaytothedavidzone #covid19 #coronavirus #phineasandferb #quarantine,VIDEO,73,n/a,n/a,1044,4,385,n/a
05-13-2020 22:56:40,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/97164473_167599871338904_367847033681246151_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=GbiYMhl0vngAX-kaEF1&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_I1kDTgHzn1hqMkIoOuPjsNDWpp4rVnePZ1HLZLHOYPQ&oe=62FEF18F,https://www.instagram.com/tv/CAJUJpUgbVO/,Will the new season of 'Rick and Morty' live up to the hype? #rickandmorty #adultswim #ranker #celebritypage,VIDEO,27,n/a,n/a,230,2,41,n/a
04-24-2020 00:17:20,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/94684768_132282441718218_1213972600015508434_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=m2BxjRhM5LQAX_N-FNH&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-flrA5D8vQ5c2jf0weJIwTLG9WWDi4d5wxmIDfXMyGHA&oe=62FD69D3,https://www.instagram.com/tv/B_V9jJGF-OQ/,Will 'Penny Dreadful: City of Angels' live up to the hype? #pennydreadful #celebritypage #ranker,VIDEO,36,n/a,n/a,186,1,30,n/a
04-22-2020 00:50:52,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/94636753_2617819788320226_735073835095380050_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=PZgR0Ga48lgAX9LPAjN&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9-arxRsN9_9mCFFv7VKTu-BwFAsTPRYkWQ-7m259Od5A&oe=62FEFDD6,https://www.instagram.com/tv/B_Q3yL3lygN/,What Fans Are Saying About 'Insecure'. #Insecure #hbo #ranker,VIDEO,8,n/a,n/a,137,2,10,n/a
04-13-2020 23:32:17,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/93988769_3032118780142283_4143881333269356060_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DMbbzxqJ3-YAX9UFRIf&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-o1heV7K8EaYz3imHei8X9I9Y9s3s9Dc5jyeBFHSmcgg&oe=62FE4BD4,https://www.instagram.com/tv/B-8IWy-jCD8/,Did the final season of 'Schitt's Creek' live up to the hype? #schittscreek #netflix #ranker,VIDEO,288,n/a,n/a,181,1,21,n/a
04-08-2020 21:19:47,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/93097312_133209218271236_2946503774079515274_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=F3eDof2gSO4AX_L69PT&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8WasJ4JFBFLcKH_HQCUr0KiBEZYCmLiV39F6oRdMej5w&oe=62FDE3CE,https://www.instagram.com/tv/B-vBQfIgsxp/,Will the final episodes of 'How To Get Away With Murder' live up to the hype? #ranker #htgawm #shondarhimes #abc,VIDEO,11,n/a,n/a,158,3,21,n/a
04-08-2020 17:20:41,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/92810290_509597103254162_1410540321997583636_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=8Yul1VfTRzIAX9-2Urw&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9fKQ74BuiXKZ_FGkpow6sRkQUEq7SmV2YKJTKyzovGhQ&oe=62FDA45C,https://www.instagram.com/tv/B-ul5Lvgmvl/,Does the new season of 'Ozark' live up to the hype? #ozark #netflix #celebritypage #ranker,VIDEO,9,n/a,n/a,213,5,24,n/a
03-23-2020 18:17:22,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/90432559_2768550309881474_237660804733047938_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=7UMQaSM5CuEAX8qX5mA&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9-PDiumWRBp6RiAVdjVAIAjNNlKuhGZSuoA_lr-x-ikg&oe=62FEF752,https://www.instagram.com/tv/B-Ffrxrgohe/,Will the new season of 'Top Chef' live up to the hype? #ranker #celebritypage #topchef,VIDEO,6,n/a,n/a,157,0,7,n/a
03-16-2020 23:48:41,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/90089580_493224564708177_4541992844391396479_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jwbvdCGIArUAX9dAapl&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9zJ11TCSPkuihu8aK0UmKhTT9xuqJolURHadgyWbkbdA&oe=62FE8100,https://www.instagram.com/tv/B90D-qyFnWZ/,Will the new season of 'Westworld' live up to the hype? #hbo #westworld #ranker #celebritypage,VIDEO,13,n/a,n/a,267,0,43,n/a
03-06-2020 20:08:12,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/88374782_517498072506056_3139012895133209636_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qRF-a1zz9DsAX8g_hYP&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8TqsopeHruIv71TTKcpVh_qMcpUcfVco2LO08n538Aeg&oe=62FD9524,https://www.instagram.com/tv/B9Z7ATfFmuq/,Will the new season of 'Better Things' live up to the hype? #netflix #ranker #celebritypage #betterthings,VIDEO,6,n/a,n/a,146,1,15,n/a
03-02-2020 19:40:34,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/89003094_842004286262967_5155211160438071792_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=mELwjlLVEFIAX80m_sJ&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-iFB66MTfdWdXF7wLeXIQYi3i1vJw5kj-eSRrMzgSV0w&oe=62FE8647,https://www.instagram.com/tv/B9PknjCFe8n/,Does the new season of 'Altered Carbon' live up to the hype? #totalnerd #celebritypage #alteredcarbon,VIDEO,194,n/a,n/a,589,16,81,n/a
02-21-2020 22:45:07,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/87233380_542202989985131_7496977134104618714_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=oQRXxpm2InkAX9eprTE&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9qKCSZw8lYEQrcEBaL6QK2pf0jRmVuTA9hpxWCXWCRag&oe=62FE0548,https://www.instagram.com/tv/B82J1USgFvM/,Will the new season of 'Better Call Saul' live up to the hype? #bettercallsaul #amc #celebritypage #ranker,VIDEO,28,n/a,n/a,245,1,26,n/a
02-18-2020 19:22:31,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/85197276_136414987855046_3385150985734428572_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Bl6e9S9fUyAAX_B7X9T&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-duj60yUGYVbrkcbE_RNrrmaAMlP-J6LGedIClID8P9w&oe=62FD6A90,https://www.instagram.com/tv/B8uEP6MgKnl/,Does the new season of 'Narcos: Mexico' live up to the hype? #celebritypage #netflix #narcos #ranker,VIDEO,7,n/a,n/a,193,2,22,n/a
02-07-2020 23:11:16,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/83018246_617562205701985_3510860170152356384_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DvzYKc5AEQAAX-hchYU&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-JDO1J_NXQGTDtPx3PRZdJdF_1vlODIJTA1hOnfeIIqw&oe=62FEA6C6,https://www.instagram.com/tv/B8SJr1bFGRl/,Will the new season of 'Brookyln Nine-Nine' live up to the hype? #ranker #brooklyn99,VIDEO,10,n/a,n/a,266,2,26,n/a
01-31-2020 00:07:34,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/82229110_842814799496863_8963734732807446697_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vPp13TjniioAX-wNMyY&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9PUQVAnrxuUjVJcXIAnOpn36QaPowDrlREp4GbElZhnw&oe=62FD9458,https://www.instagram.com/tv/B79pxJfAmBE/,Will the final season of 'Bojack Horseman' live up to the hype? #netflix #ranker #bojackhorseman,VIDEO,126,n/a,n/a,340,0,24,n/a
01-24-2020 20:46:09,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/83563617_153579372751478_4592651563996392011_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=YXPRBpea1KEAX86iJHG&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9u1J7Tnkiz2Q7KquRI68_Q6RrZA1emGgQxUbuC_3CuAg&oe=62FE9E39,https://www.instagram.com/tv/B7t16ypgVh_/,Will the new season of 'Curb Your Enthusiasm' live up to the hype? #celebritypage #curbyourenthusiasm #ranker,VIDEO,34,n/a,n/a,163,1,17,n/a
