Time Posted,Image URL,Instagram Post ,Caption,Media Type,Engagement,Followers,Impressions,Reach,Likes,Comments,Saves,Video Views
07-12-2022 00:30:19,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/293164482_1122982241896212_5035472187640626891_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=De7tw81NP1MAX-y8CYy&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT84UF21ZzWRn3GnVYAnnr7NG6T5QlNWkb2j0G1Z2p8DUw&oe=62F9F9EA,https://www.instagram.com/p/Cf5GQxMNJsc/,"⁠Thor is an underrated communicator.⁠
.⁠
𝐃𝐞𝐭𝐚𝐢𝐥𝐞𝐝 𝐓𝐡𝐨𝐫 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐀𝐜𝐭𝐮𝐚𝐥𝐥𝐲 𝐌𝐚𝐤𝐞 𝐀 𝐓𝐨𝐧 𝐎𝐟 𝐒𝐞𝐧𝐬𝐞⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,6356,,124456,120715,5282,128,946,
07-11-2022 20:30:25,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/292955232_365544429024608_4124014059750590381_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VbDpRowiTAAAX9daZxc&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-cRKtJJ_tEpxN2yRQXAgmPIleyvUYCTM8ubD2MIakniA&oe=62F986E4,https://www.instagram.com/p/Cf4qzWZBo12/,"The Rock should have fired his agents twice for making him play a tooth fairy.⁠
.⁠
𝟏𝟐 𝐓𝐢𝐦𝐞𝐬 𝐀𝐜𝐭𝐨𝐫𝐬 𝐓𝐨𝐨𝐤 𝐎𝐧 𝐀 𝐑𝐨𝐥𝐞 𝐓𝐡𝐚𝐭 𝐌𝐚𝐝𝐞 𝐄𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐀𝐬𝐤 '𝐖𝐡𝐲?'⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,14104,,319290,319290,11540,211,2353,
07-11-2022 16:30:34,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/292604355_150565850887579_2114365667421306743_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=sWs7X-Dct6QAX8FMPij&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9YDC8qHUAWEjfmdPNNuW_-Ne8hFHIwMMxYJyaPtQ_LlQ&oe=62FA8283,https://www.instagram.com/p/Cf4PWMiM8fN/,"Don't get us started on how much they all shift gears.⁠
.⁠
𝟏𝟐 𝐓𝐡𝐢𝐧𝐠𝐬 𝐓𝐡𝐞 '𝐅𝐚𝐬𝐭 & 𝐅𝐮𝐫𝐢𝐨𝐮𝐬' 𝐅𝐫𝐚𝐧𝐜𝐡𝐢𝐬𝐞 𝐆𝐞𝐭𝐬 𝐖𝐫𝐨𝐧𝐠 𝐀𝐛𝐨𝐮𝐭 𝐂𝐚𝐫𝐬⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,3070,,110667,110667,2642,64,364,
07-10-2022 21:30:14,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/292829418_342652711399953_2171573638198218455_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qL4HeRQC4d8AX8lX7Pg&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8NDIGpgdKBeS6RhH0YeWdq2hK825zZ4dHh4XZKzeeW1A&oe=62FAFC4E,https://www.instagram.com/p/Cf2M3HuOprA/,"Well... that's one way to reproduce.⁠
- ⁠
𝟐𝟏 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐀𝐛𝐨𝐮𝐭 𝐅𝐚𝐢𝐫𝐲𝐭𝐚𝐥𝐞 𝐂𝐫𝐞𝐚𝐭𝐮𝐫𝐞𝐬 𝐈𝐧 𝐅𝐚𝐧𝐭𝐚𝐬𝐲 𝐌𝐨𝐯𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐏𝐮𝐭 𝐓𝐡𝐞 𝐆𝐫𝐢𝐦𝐦 𝐁𝐫𝐨𝐭𝐡𝐞𝐫𝐬 𝐓𝐨 𝐒𝐡𝐚𝐦𝐞 - Link in bio!⁠
- ⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,3585,,117363,117135,3041,38,506,
07-10-2022 19:01:24,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/293057405_453866716245172_7324632862084330781_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=gg0GF0I1laIAX_ZqCQx&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_a4D_SB5dYfrHwbI2XNZgD1BVYQe1AyLXkgwsGWfRKxg&oe=62F9BCE7,https://www.instagram.com/p/Cf17zS1Oy2h/,"Subtle...⁠
- ⁠
𝟏𝟑 𝐏𝐥𝐨𝐭 𝐇𝐨𝐥𝐞𝐬 𝐈𝐧 𝐓𝐡𝐞 '𝐒𝐭𝐚𝐫 𝐖𝐚𝐫𝐬' 𝐎𝐫𝐢𝐠𝐢𝐧𝐚𝐥 𝐓𝐫𝐢𝐥𝐨𝐠𝐲 𝐁𝐢𝐠𝐠𝐞𝐫 𝐓𝐡𝐚𝐧 𝐓𝐡𝐞 𝐃𝐞𝐚𝐭𝐡 𝐒𝐭𝐚𝐫'𝐬 𝐄𝐱𝐡𝐚𝐮𝐬𝐭 𝐏𝐨𝐫𝐭 - Link in bio!⁠
- ⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,5262,,141965,134009,4335,154,773,
07-10-2022 16:30:22,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/292487132_158212090061141_1466920283212402218_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=03CLWEdh6rYAX-g7elC&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9kNLWk7HKyBG4cvUzAv2LH5-_6IpraU79BWYGab71q_A&oe=62F97EE3,https://www.instagram.com/p/Cf1qi1SF9km/,"The Blind Bandit is capable of anything.⁠
- ⁠
𝟏𝟏 𝐖𝐡𝐨𝐥𝐞𝐬𝐨𝐦𝐞 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐁𝐫𝐢𝐠𝐡𝐭𝐞𝐧𝐞𝐝 𝐔𝐩 𝐓𝐡𝐞 𝐀𝐓𝐋𝐀 𝐔𝐧𝐢𝐯𝐞𝐫𝐬𝐞 ----> Link in bio!⁠
- ⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,2962,,63342,61276,2553,19,390,
07-10-2022 09:00:57,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/292745175_567348391538978_1456138541044307238_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=NZbVtK6gtAMAX-J9L7q&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_ORvCw5FCllTmD2MOlFtn0GdDIBtHS5phGBAfRuQzXIw&oe=62FA1CDB,https://www.instagram.com/p/Cf03GWCOj3t/,"Superman originally didn't have any real weaknesses.⁠
⁠
𝐓𝐡𝐢𝐧𝐠𝐬 𝐘𝐨𝐮 𝐏𝐫𝐨𝐛𝐚𝐛𝐥𝐲 𝐃𝐢𝐝𝐧'𝐭 𝐊𝐧𝐨𝐰 𝐀𝐛𝐨𝐮𝐭 𝐒𝐮𝐩𝐞𝐫𝐦𝐚𝐧 𝐞𝐝𝐢𝐭 𝐥𝐢𝐬𝐭 �– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,2923,,71154,71154,2601,19,303,
07-10-2022 06:45:11,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/292584345_122698880470766_6985699518151237938_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=F6Fk8UBHUIcAX9Hiu4u&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_OfCr0oc8H7CrKb7jEjwlxat88UQtzJSPdtoRjmgqO8A&oe=62FA92D4,https://www.instagram.com/p/Cf0nlD1sh3g/,"Hidden in plain sight. ⁠
⁠
𝐒𝐦𝐚𝐥𝐥 𝐌𝐨𝐯𝐢𝐞 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐓𝐡𝐚𝐭 𝐅𝐨𝐫𝐞𝐬𝐡𝐚𝐝𝐨𝐰 𝐀 𝐌𝐚𝐣𝐨𝐫 𝐏𝐥𝐨𝐭 𝐓𝐰𝐢𝐬𝐭 �– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,2720,,119640,117834,2256,17,447,
07-10-2022 04:05:16,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/293220899_566027578550262_7826481613065610934_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hvHvVpQMgx4AX8c_xxB&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-pw_3o839XShiOYo_CmGOzKNBxGkRpLCB_tG-Ikbt_Sg&oe=62F9EF42,https://www.instagram.com/p/Cf0VReSNAwe/,"�The Joker's bank-robbing mask is a rendition of the masked used in the first appearance of the Joker in 1966.⁠
⁠
𝐒𝐦𝐚𝐥𝐥 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐇𝐞𝐚𝐭𝐡 𝐋𝐞𝐝𝐠𝐞𝐫'𝐬 𝐉𝐨𝐤𝐞𝐫 𝐓𝐡𝐚𝐭 𝐒𝐨𝐦𝐞𝐡𝐨𝐰 𝐌𝐚𝐤𝐞 𝐓𝐡𝐞 𝐏𝐞𝐫𝐟𝐨𝐫𝐦𝐚𝐧𝐜𝐞 𝐄𝐯𝐞𝐧 𝐁𝐞𝐭𝐭𝐞𝐫 – Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,3533,,76292,73916,3176,10,347,
07-08-2022 23:30:20,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/292681141_117343717561786_5883653824989951791_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=V46ZAJCfeQcAX-H2MT4&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_HtMYn144bH5A2diwlGqWReEzRX9n1iCfpheVVSC6HNQ&oe=62FB28B6,https://www.instagram.com/p/CfxRAyuOZM0/,"Not gonna lie, a Disney+ series centered around the Valkyrior would be cool as Hel.⁠
.⁠
.⁠
𝟭𝟰 𝗧𝗵𝗶𝗻𝗴𝘀 𝗬𝗼𝘂 𝗗𝗶𝗱𝗻’𝘁 𝗞𝗻𝗼𝘄 𝗔𝗯𝗼𝘂𝘁 𝗩𝗮𝗹𝗸𝘆𝗿𝗶𝗲 𝗙𝗿𝗼𝗺 𝗧𝗵𝗲 𝗖𝗼𝗺𝗶𝗰𝘀�– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1633,,44028,42769,1480,10,143,
07-08-2022 21:52:18,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/292278269_774190697069160_5389031762810617133_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=FbmtS-XUKZMAX_-UNO5&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9tyJYmOFl1h9gn8nJatbJlaWbUfSWTIye5f7VlxXdJDg&oe=62FA7BF4,https://www.instagram.com/p/CfxF0Q2PDFh/,"The strongest, silliest, and kindest Avenger.⁠
.⁠
.⁠
𝟭𝟲 𝗖𝗵𝗿𝗶𝘀 𝗛𝗲𝗺𝘀𝘄𝗼𝗿𝘁𝗵 𝗠𝗲𝗺𝗲𝘀 𝗙𝗼𝗿 𝗧𝗵𝗲 𝗔𝘀𝗽𝗶𝗿𝗶𝗻𝗴 𝗛𝗶𝗺𝗯𝗼– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",CAROUSEL_ALBUM,6913,,95258,82260,6153,17,,
07-08-2022 20:30:13,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/292426661_543670167492330_1630961034888873005_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wy6487wIjVkAX8tX19a&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_seoFzV9q8aJyDt5l0EShE-fr47Mq2kySlOcXD5zt8zg&oe=62FA34C6,https://www.instagram.com/p/Cfw8Z7xO7zG/,Did their death even advance the plot?,IMAGE,194,,12101,11917,139,48,7,
07-08-2022 18:30:28,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/292509544_1148817835664400_3772809376565768627_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=SfU1D7PxtNkAX8XekKx&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8DewzVvtPyI3lnZa9OzUKajPIkIY4PRQzAZi_u2xIZuQ&oe=62FA560F,https://www.instagram.com/p/CfwussGu-2O/,"Who wouldn't try to save their mom?⁠
.⁠
.⁠
𝟏𝟓 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐨𝐫 𝐓𝐡𝐚𝐭 𝐀𝐫𝐞 𝐖𝐢𝐥𝐝 𝐄𝐧𝐨𝐮𝐠𝐡 𝐓𝐨 𝐁𝐞 𝐓𝐫𝐮𝐞�– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,4475,,119964,116299,3882,28,565,
07-08-2022 00:01:03,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/292269675_747857229695163_4775530074330464909_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=siUcx1Awz7oAX9T-sqm&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9FDd3lvxQ_fky8aecWl7m4T8ESWQAz7Q2P4-UI7pEd4w&oe=62FABF4E,https://www.instagram.com/p/Cfuvso0O5gH/,"Which variant is your favorite?⁠
⁠
𝐓𝐡𝐞 𝐖𝐢𝐥𝐝𝐞𝐬𝐭 𝐃𝐨𝐜𝐭𝐨𝐫 𝐒𝐭𝐫𝐚𝐧𝐠𝐞 𝐕𝐚𝐫𝐢𝐚𝐧𝐭𝐬 𝐅𝐫𝐨𝐦 𝐀𝐜𝐫𝐨𝐬𝐬 𝐓𝐡𝐞 𝐌𝐚𝐫𝐯𝐞𝐥 𝐌𝐮𝐥𝐭𝐢𝐯𝐞𝐫𝐬𝐞 – Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,2342,,66175,65049,2072,10,260,
07-07-2022 20:01:13,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/292481389_1197887620977092_580924492554333545_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=IA4aJFUAR40AX8P6CZD&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9-mmjjOXfsihckgIWJQ55OKTvA4FDAdoTBv1PF3Ve4_g&oe=62FADC51,https://www.instagram.com/p/CfuUPUrNGbS/,"English could've been a bit more helpful... ⁠
⁠
𝐒𝐦𝐚𝐥𝐥 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 𝐀𝐛𝐨𝐮𝐭 𝐅𝐚𝐦𝐨𝐮𝐬 𝐖𝐢𝐳𝐚𝐫𝐝𝐢𝐧𝐠 𝐅𝐚𝐦𝐢𝐥𝐢𝐞𝐬 – Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,3729,,117907,114328,3062,12,655,
07-07-2022 16:30:32,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/292625159_1415760565515100_3318131990585742167_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5u53K7VMb70AX-PxM8t&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_iE57GDDIxbiNTvKx_3ZNE2xnqTaGMWD9xZYvMIz6DOg&oe=62FA1D44,https://www.instagram.com/p/Cft8Kr1OBPW/,"We all need a friend who's down for anything, even taking down the Goddess of Death.⁠
⁠
𝐔𝐧𝐝𝐞𝐫𝐚𝐩𝐩𝐫𝐞𝐜𝐢𝐚𝐭𝐞𝐝 𝐌𝐂𝐔 𝐒𝐢𝐝𝐞𝐤𝐢𝐜𝐤𝐬 𝐖𝐡𝐨 𝐃𝐞𝐬𝐞𝐫𝐯𝐞 𝐀 𝐋𝐨𝐭 𝐌𝐨𝐫𝐞 𝐂𝐫𝐞𝐝𝐢𝐭 – Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,3852,,79419,77164,3473,31,348,
07-07-2022 02:00:52,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/291972234_175390264903229_1960752225516457590_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dfoLCtqWONsAX-oZboL&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8s2-G7xEV57Ytt2ge432zbW9sEmK0DGMiMVs9AAoEIZA&oe=62FA45D3,https://www.instagram.com/p/CfsYpIruy9v/,"Also, only the live studio audience would've noticed, but Vision actually wasn't painted purple in the pilot.⁠
.⁠
𝐁𝐞𝐡𝐢𝐧𝐝-𝐓𝐡𝐞-𝐒𝐜𝐞𝐧𝐞𝐬 𝐅𝐚𝐜𝐭𝐬 𝐀𝐛𝐨𝐮𝐭 𝐌𝐂𝐔 𝐒𝐡𝐨𝐰𝐬 𝐓𝐡𝐚𝐭 𝐃𝐞𝐦𝐚𝐧𝐝 𝐀 𝐑𝐞𝐰𝐚𝐭𝐜𝐡 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,755,,17964,17552,704,4,47,
07-06-2022 23:01:01,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/292101022_689073965868789_8877756381110345925_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=AvMZnFa6O00AX8af0eo&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-gSVllz20rLjwdxs1_bcVFgnj6ak_tOo3jmEKYnE4SRw&oe=62F9CF4F,https://www.instagram.com/p/CfsEDlpsWng/,"Not so different from how the panic was depicted in 'Stranger Things' season 4.⁠
⁠
𝐓𝐡𝐞 𝐇𝐢𝐬𝐭𝐨𝐫𝐲 𝐎𝐟 𝐇𝐨𝐰 𝐃&𝐃 𝐁𝐞𝐜𝐚𝐦𝐞 𝐎𝐧𝐞 𝐎𝐟 𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐂𝐨𝐧𝐭𝐫𝐨𝐯𝐞𝐫𝐬𝐢𝐚𝐥 𝐓𝐨𝐩𝐢𝐜𝐬 𝐎𝐟 𝐓𝐡𝐞 𝟏𝟗𝟖𝟎𝐬⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1150,,38543,36729,1009,4,137,
07-06-2022 20:30:20,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/292076023_454811362727016_3313199221258518038_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=1UDqFIcTwvAAX_skT0G&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9kHNAX7hERQmo3wbFFi1iRyjw1CDzwP4Q3jvhF-co0tw&oe=62FB420C,https://www.instagram.com/p/Cfry0rpuP3P/,Who makes you laugh every time they come on screen?,IMAGE,764,,23168,22249,662,61,41,
07-06-2022 18:02:11,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/292264812_341031088221589_6691685657465886559_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ae35C-7nzUEAX8-7SlE&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8uwHkXRRZcRTGtyTAzl2Y2AFPB-HdVu6AhfLJ67NmIAQ&oe=62F9931C,https://www.instagram.com/p/Cfrhz-0lMin/,"What did you think of the 'Stranger Things' season 4 finale?⁠
⁠
𝟏𝟎 𝐓𝐡𝐢𝐧𝐠𝐬 𝐘𝐨𝐮 𝐖𝐨𝐮𝐥𝐝𝐧'𝐭 𝐊𝐧𝐨𝐰 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐞 𝐃𝐞𝐦𝐨𝐠𝐨𝐫𝐠𝐨𝐧 𝐈𝐟 𝐘𝐨𝐮 𝐎𝐧𝐥𝐲 𝐖𝐚𝐭𝐜𝐡𝐞𝐝 '𝐒𝐭𝐫𝐚𝐧𝐠𝐞𝐫 𝐓𝐡𝐢𝐧𝐠𝐬'⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,7944,,213805,211755,6329,41,1574,
07-05-2022 23:01:04,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/291973867_814124449519796_7687621583678636195_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=1CgIPw5Ev3QAX9dVFrX&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8fuIRdDDLEI-nlikgZc79kASTrhnWyp3Fa4S_4IV_3RA&oe=62FAA0CA,https://www.instagram.com/p/CfpfQoaPlMq/,"The Batman Who Laughs almost rewrote reality to his whims⁠
.⁠
𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐏𝐨𝐰𝐞𝐫𝐟𝐮𝐥 𝐀𝐥𝐭𝐞𝐫𝐧𝐚𝐭𝐞-𝐔𝐧𝐢𝐯𝐞𝐫𝐬𝐞 𝐕𝐞𝐫𝐬𝐢𝐨𝐧𝐬 𝐎𝐟 𝐒𝐮𝐩𝐞𝐫𝐡𝐞𝐫𝐨𝐞𝐬 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,6038,,108541,104725,5062,26,950,
07-05-2022 20:30:21,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/291759340_1037697723776366_7613927606140804976_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=s3mmEMyKY4YAX_f0xDV&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9pQmViwuFLeVdHcFVUTWsN8kCfEwlVfoMhgEAqhzpvmQ&oe=62F97AA3,https://www.instagram.com/p/CfpOCTfuGgh/,"That explains why Janet aged so much more than Scott⁠
.⁠
𝟏𝟒 𝐀𝐧𝐭-𝐌𝐚𝐧 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐀𝐫𝐞 𝐀𝐜𝐭𝐮𝐚𝐥𝐥𝐲 𝐏𝐥𝐚𝐮𝐬𝐢𝐛𝐥𝐞 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,4400,,100951,97882,3916,25,459,
07-05-2022 18:02:16,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/292092714_334446205567747_4224873598000048147_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=H0qkpDrovEcAX8D0nPB&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-uoMsq35l4dirTq7cz9XOpvnu_QfPVMm_L884UYcm-YQ&oe=62FA5BCC,https://www.instagram.com/p/Cfo9CLeu5lL/,"Why cry when a robot can do it for you⁠
.⁠
𝟏𝟑 𝐓𝐢𝐦𝐞𝐬 𝐌𝐨𝐯𝐢𝐞𝐬 𝐔𝐬𝐞𝐝 𝐂𝐆𝐈 𝐅𝐨𝐫 𝐀𝐛𝐬𝐨𝐥𝐮𝐭𝐞𝐥𝐲 𝐍𝐨 𝐆𝐨𝐨𝐝 𝐑𝐞𝐚𝐬𝐨𝐧 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,2163,,103081,102138,1907,13,243,
07-04-2022 23:30:17,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/291867077_363184962566612_9062620767321031303_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=gSBvmFn3LDMAX-sIbQS&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-zGpjt8e-5McmbU9HVSH2lHHOXT7qn4kKQF1Ni-K1rdA&oe=62FAF5C2,https://www.instagram.com/p/Cfm900_uXaT/,"Comic continuity means nothing to the DCEU.⁠
.⁠
𝐇𝐨𝐰 𝐁𝐥𝐚𝐜𝐤 𝐀𝐝𝐚𝐦 𝐁𝐞𝐜𝐚𝐦𝐞 𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐏𝐨𝐰𝐞𝐫𝐟𝐮𝐥 𝐀𝐧𝐭𝐢-𝐇𝐞𝐫𝐨 𝐈𝐧 𝐓𝐡𝐞 𝐃𝐂 𝐔𝐧𝐢𝐯𝐞𝐫𝐬𝐞⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,999,,32042,32042,894,8,97,
