timestamp,thumbnail,permalink,caption,type,engagement,followers,impressions,reach,likes,comments,saves,videoViews
2022-07-20T21:01:12+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/294625876_781179279911957_3221987532920791604_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4n_DdGBynccAX_szjwZ&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9dSxyYtZWpNdiGLGtq6ofaIc_SB7tZAhmUN53tLvl68A&oe=62FAE979,https://www.instagram.com/p/CgP5d0IrU6Q/,"Are you buying this #xmen fan theory?⁠
⁠
𝟏𝟓 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐞 𝐗-𝐌𝐞𝐧 𝐓𝐡𝐚𝐭 𝐌𝐚𝐤𝐞 𝐀 𝐓𝐨𝐧 𝐎𝐟 𝐒𝐞𝐧𝐬𝐞⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,3358,,63614,63026,2863,62,433,
2022-07-20T01:50:15+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295106247_996992684323635_7789226648959364803_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dQGvjMJWSdYAX-pzBMs&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_h5RCtQblVNhYXQji7iFGkBblzzazoKSo0vx4_mul9Ug&oe=62FB09FF,https://www.instagram.com/p/CgN1xlFucsx/,"That's some major Stockholm Syndrome⁠
.⁠
𝐅𝐚𝐧𝐬 𝐀𝐫𝐞 𝐒𝐡𝐚𝐫𝐢𝐧𝐠 𝐇𝐞𝐚𝐫𝐭𝐛𝐫𝐞𝐚𝐤𝐢𝐧𝐠 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐀𝐛𝐨𝐮𝐭 𝐃𝐢𝐬𝐧𝐞𝐲 𝐏𝐚𝐫𝐞𝐧𝐭𝐬 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,1797,,53961,53961,1530,15,252,
2022-07-19T23:50:25+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/294628288_505401128009290_731070613338412016_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fa4H1TKtWckAX8ho0Ux&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8vHFFdVDOn0vuwjEJ4uJox45DyTohhFmtubyjQOqTRAQ&oe=62FA27AB,https://www.instagram.com/p/CgNoCgmO4Qt/,"He knows the Incredibles' secret⁠
.⁠
𝟏𝟑 𝐌𝐚𝐣𝐨𝐫 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐀𝐛𝐨𝐮𝐭 𝐌𝐢𝐧𝐨𝐫 𝐃𝐢𝐬𝐧𝐞𝐲 𝐂𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫𝐬 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,2853,,57781,56867,2475,16,362,
2022-07-19T22:01:12+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/294172694_1875024046183954_1269918665904950313_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=T035T5fkRqcAX-B3K9f&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9FzpHyyhP8UzLv7cmkTp3wTc21UTGMyzuVmgR-D-O7Cw&oe=62F9AAFE,https://www.instagram.com/p/CgNbitYOscG/,"Children conceived through love potions are highly unlikely to ever feel love themselves⁠
.⁠
𝐓𝐡𝐞 𝐃𝐚𝐫𝐤 𝐀𝐧𝐝 𝐓𝐰𝐢𝐬𝐭𝐞𝐝 𝐓𝐢𝐦𝐞𝐥𝐢𝐧𝐞 𝐎𝐟 𝐋𝐨𝐫𝐝 𝐕𝐨𝐥𝐝𝐞𝐦𝐨𝐫𝐭 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,1983,,61832,61635,1737,25,221,
2022-07-19T20:30:19+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/294586768_146187518032120_1088821586069934704_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2QPJw_2drgcAX-pp4dK&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_WEwWI4LshuPqAQ8KUFtDdcE5G13Cq1-xe8u_vhiV-hQ&oe=62F9ADE0,https://www.instagram.com/p/CgNRKUdOShT/,What opinion might upset a few fans?,IMAGE,410,,18600,18043,274,117,19,
2022-07-18T23:30:20+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/294359824_753889562404956_4497176014148443234_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=T5keINeXRG4AX9NP9Z9&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9SwH2q7l0aOVLZ-56GO-tH6XtvhstPIyWVthPLz0yZ4w&oe=62FB043A,https://www.instagram.com/p/CgLA95suk7x/,"More Foster's Home for Imaginary Friends is always going to be a good thing.⁠
.⁠
𝐓𝐡𝐢𝐧𝐠𝐬 𝐘𝐨𝐮 𝐃𝐢𝐝𝐧'𝐭 𝐊𝐧𝐨𝐰 𝐀𝐛𝐨𝐮𝐭 𝐂𝐥𝐚𝐬𝐬𝐢𝐜 𝐂𝐚𝐫𝐭𝐨𝐨𝐧 𝐍𝐞𝐭𝐰𝐨𝐫𝐤 𝐒𝐡𝐨𝐰𝐬⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,2335,,57535,55151,2042,21,272,
2022-07-18T20:30:18+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/294029978_1356010108258480_8281312935632362813_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=031TQzRTAQkAX9f67LY&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8n_4gOylIgNnpLNIpvN1iJ3T09oWysr8lOJoVVXtGpMA&oe=62FA3073,https://www.instagram.com/p/CgKsXCbM22z/,"⁠Wanda's definitely coming back. It's not a question of if, but when.⁠
.⁠
𝐇𝐨𝐰 𝐖𝐚𝐧𝐝𝐚 𝐌𝐚𝐱𝐢𝐦𝐨𝐟𝐟 𝐑𝐞𝐝𝐞𝐞𝐦𝐞𝐝 𝐇𝐞𝐫𝐬𝐞𝐥𝐟 𝐈𝐧 𝐓𝐡𝐞 𝐏𝐚𝐠𝐞𝐬 𝐎𝐟 𝐌𝐚𝐫𝐯𝐞𝐥 𝐂𝐨𝐦𝐢𝐜𝐬⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,4512,,113190,109883,3819,34,659,
2022-07-18T16:30:30+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/293977204_728447048239114_3425659227259328876_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lv73QOQFxwYAX91Zc0F&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9RnS-yVYRfY4-ByHakcym5CJeFC1bCRIazXleJ8CjQRw&oe=62F9E0DC,https://www.instagram.com/p/CgKQ6IWOSqR/,"⁠The only thing weirder than Galactus' origin story is the fact that he has a daughter.⁠
.⁠
𝟏𝟓 𝐌𝐚𝐫𝐯𝐞𝐥 𝐂𝐨𝐦𝐢𝐜𝐬 𝐂𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫𝐬 𝐓𝐡𝐚𝐭 𝐀𝐫𝐞𝐧'𝐭 𝐀𝐜𝐭𝐮𝐚𝐥𝐥𝐲 𝐅𝐫𝐨𝐦 𝐓𝐡𝐞 𝐌𝐚𝐫𝐯𝐞𝐥 𝐔𝐧𝐢𝐯𝐞𝐫𝐬𝐞⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,3620,,80803,80360,3053,10,557,
2022-07-17T21:30:20+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/293824980_1185251528938866_7832617146481437279_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=tKu5HqjvasoAX8oBKKd&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8B3UHnQ7Z8tcwe9xSAhHv6JVyRg9dvWOvMJtMMSQ3gYA&oe=62FAAB62,https://www.instagram.com/p/CgIObyfLJYh/,"Fire cannot kill a dragon... or avalanches.⁠
- ⁠
𝐒𝐩𝐞𝐥𝐥𝐛𝐢𝐧𝐝𝐢𝐧𝐠 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐀𝐛𝐨𝐮𝐭 𝐌𝐚𝐠𝐢𝐜𝐚𝐥 𝐃𝐢𝐬𝐧𝐞𝐲 𝐂𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫𝐬 - Link in bio!⁠
- ⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,4981,,102159,100690,4265,17,699,
2022-07-17T19:01:17+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/293880452_441283981192637_902904310474210419_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=roeQn9LFi8IAX_bNTp9&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8rBIejsr5S49UpdeUMhjcsgrIShiHeoKcEAlll8Lr4Xg&oe=62FA888D,https://www.instagram.com/p/CgH9Wqeu7bC/,"Did they hope that nobody would notice?⁠
- ⁠
𝐏𝐥𝐨𝐭 𝐇𝐨𝐥𝐞𝐬 𝐈𝐧 '𝐇𝐚𝐫𝐫𝐲 𝐏𝐨𝐭𝐭𝐞𝐫' 𝐅𝐚𝐧𝐬 𝐂𝐨𝐮𝐥𝐝𝐧'𝐭 𝐇𝐞𝐥𝐩 𝐁𝐮𝐭 𝐍𝐨𝐭𝐢𝐜𝐞 - Link in bio!⁠
-⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,2588,,99173,99173,2236,70,282,
2022-07-17T16:30:21+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/294263853_806751734039661_6962198075436182360_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=JTaTcP0-MIUAX9J-npg&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-obaefjBXlPVE_WgSx4ukYJTMI3bpnXgQeH39JB5l8TQ&oe=62FA1649,https://www.instagram.com/p/CgHsGwqu0Dg/,"Evil, or just heartless?⁠
-⁠
𝟏𝟖 𝐁𝐞𝐰𝐢𝐭𝐜𝐡𝐢𝐧𝐠 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐀𝐛𝐨𝐮𝐭 𝐌𝐨𝐯𝐢𝐞 𝐖𝐢𝐭𝐜𝐡𝐞𝐬 𝐓𝐡𝐚𝐭'𝐥𝐥 𝐏𝐮𝐭 𝐀 𝐒𝐩𝐞𝐥𝐥 𝐎𝐧 𝐘𝐨𝐮 - Link in bio!⁠
- ⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1276,,51065,49195,1030,11,235,
2022-07-17T03:00:34+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/294237716_418419203553094_6628674325109869275_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=tJXNYqETw4sAX9X8XpP&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8Oo1Y-sddbaf7aZTHBkniSn9jVDfwQPZQPgxtnWqH0Tw&oe=62F9D6C7,https://www.instagram.com/p/CgGPbSNtDST/,"Who you gonna call?⁠
⁠
𝐁𝐞𝐡𝐢𝐧𝐝 𝐓𝐡𝐞 𝐒𝐜𝐞𝐧𝐞𝐬 𝐒𝐞𝐜𝐫𝐞𝐭𝐬 𝐅𝐫𝐨𝐦 𝐓𝐡𝐞 𝐒𝐞𝐭 𝐎𝐟 '𝐒𝐭𝐫𝐚𝐧𝐠𝐞𝐫 𝐓𝐡𝐢𝐧𝐠𝐬' - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,1263,,32320,31436,1176,2,85,
2022-07-16T23:30:16+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/293758541_995766897786082_2634446365447243603_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=6EXhx96OlUEAX9A7EAq&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9hzLup7PnPLDLeOlUaHIl12J76KerBt3OtfM0zbUrTZQ&oe=62FA5DF7,https://www.instagram.com/p/CgF3XPJONvB/,"Keanu Reeves is the real deal. ⁠
⁠
𝟏𝟕 𝐀𝐜𝐭𝐢𝐨𝐧 𝐌𝐨𝐯𝐢𝐞 𝐒𝐭𝐚𝐫𝐬 𝐖𝐡𝐨 𝐂𝐚𝐧 𝐀𝐜𝐭𝐮𝐚𝐥𝐥𝐲 𝐃𝐨 𝐓𝐡𝐞 𝐒𝐭𝐮𝐟𝐟 𝐓𝐡𝐞𝐲 𝐃𝐨 𝐎𝐧 𝐒𝐜𝐫𝐞𝐞𝐧 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,2170,,34467,33216,1982,11,177,
2022-07-16T21:00:39+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/293565591_439702491165991_6995768643964570329_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_TGQbfV2Pd4AX_ldT13&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8Fki2JV_X2_ACBWdhfvmvc-VYcQKwm_LPhSjcPxM0vGw&oe=62FAE03F,https://www.instagram.com/p/CgFmPmLJfY3/,"A dream come true. ⁠
⁠
𝐒𝐦𝐚𝐥𝐥 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐓𝐡𝐞 '𝐒𝐭𝐚𝐫 𝐓𝐫𝐞𝐤' 𝐌𝐨𝐯𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐔𝐧𝐜𝐨𝐯𝐞𝐫𝐞𝐝 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,1300,,51874,50444,1169,9,122,
2022-07-15T23:04:41+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/294350096_623011119163198_1474701276242281579_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=P9S6AIX3NWsAX9e0Pac&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-P2gZYCNn5HofDYwOKIilewzsuVP1SAm4VelW7NqJxig&oe=62FA66D8,https://www.instagram.com/p/CgDPqkNvR-6/,"Like father, like daughter.⁠
.⁠
.⁠
𝟐𝟐 𝐅𝐚𝐧𝐬 𝐏𝐨𝐢𝐧𝐭 𝐎𝐮𝐭 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐞 𝐖𝐨𝐦𝐞𝐧 𝐎𝐟 '𝐒𝐭𝐚𝐫 𝐖𝐚𝐫𝐬' 𝐖𝐞 𝐍𝐞𝐯𝐞𝐫 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 𝐁𝐞𝐟𝐨𝐫𝐞– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",CAROUSEL_ALBUM,10770,,152109,138150,8506,84,,
2022-07-15T21:01:11+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/293733866_2139313066239657_7247512103875513331_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=twgEHxOlEvEAX_MxL0K&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_YY_cxEUncRwINZMw8V-GeI7eMIGnXgQhrhpFMtPg1_Q&oe=62FA9603,https://www.instagram.com/p/CgDBe3lOxTy/,"Some powers are more of a curse than a blessing.⁠
.⁠
.⁠
𝟏𝟒 𝐒𝐮𝐩𝐞𝐫𝐩𝐨𝐰𝐞𝐫𝐬 𝐓𝐡𝐚𝐭 𝐇𝐞𝐫𝐨𝐞𝐬 𝐇𝐚𝐭𝐞 𝐓𝐨 𝐔𝐬𝐞⁠
�– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,8926,,248599,246231,7632,113,1181,
2022-07-15T20:30:20+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/293650481_1035125447373535_7550059488374177193_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_tSv42_ZToAAX_CayY2&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-5dCm9Y61AdOLsiL6ybXFg8-m8yCq8pQDEHfnv8h5vRA&oe=62FAE8A9,https://www.instagram.com/p/CgC9-nOOPFy/,Where did it go wrong?,IMAGE,627,,26694,25108,472,125,30,
2022-07-15T17:30:36+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/293500736_1722842951416820_8503100195154855111_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=I8fWfZgaiXYAX_u_-F1&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9xNvAlX95bVmSxBeZjzT6wWIUBx9tjUF-DsIXNFFmjaQ&oe=62F95CEC,https://www.instagram.com/p/CgCpZ10l1KG/,"Everyone's got that *one* character they obsess over that nobody knows.⁠
.⁠
.⁠
𝟏𝟔 𝐎𝐛𝐬𝐜𝐮𝐫𝐞 𝐅𝐚𝐧-𝐅𝐚𝐯𝐨𝐫𝐢𝐭𝐞 '𝐒𝐭𝐚𝐫 𝐖𝐚𝐫𝐬' 𝐂𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫𝐬 𝐓𝐡𝐚𝐭 𝐃𝐞𝐬𝐞𝐫𝐯𝐞 𝐓𝐡𝐞𝐢𝐫 𝐓𝐢𝐦𝐞 𝐓𝐨 𝐒𝐡𝐢𝐧𝐞– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1617,,48390,47908,1387,9,221,
2022-07-15T00:30:14+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/293635848_412023007632869_1006742440771410993_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=MBdjTlMNch0AX-FrYX_&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9FADV4cKAw8jcuBcYtzgVAl6RXVyKLuWch_v23mm_NzQ&oe=62FA3883,https://www.instagram.com/p/CgA0pJRtdwr/,"I know those fingerless gloves anywhere...⁠
.⁠
𝟐𝟏 𝐌𝐂𝐔 𝐅𝐚𝐧𝐬 𝐏𝐨𝐢𝐧𝐭 𝐎𝐮𝐭 𝐒𝐨𝐦𝐞𝐭𝐡𝐢𝐧𝐠 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐨𝐫 𝐖𝐞 𝐍𝐞𝐯𝐞𝐫 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 𝐁𝐞𝐟𝐨𝐫𝐞 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,3658,,71525,69567,3251,14,393,
2022-07-14T20:30:20+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/293987901_631850797836267_1368414882969317481_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=kd4BjnXsc8YAX_gDYEF&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_xMKMOfgWS_ilnvArAVrMlkWJ_Zervm8L6-BXJcRhexQ&oe=62F9A19E,https://www.instagram.com/p/CgAZL7Quk1b/,"R2 was a real one.⁠
.⁠
𝟏𝟓 𝐄𝐥𝐚𝐛𝐨𝐫𝐚𝐭𝐞 '𝐒𝐭𝐚𝐫 𝐖𝐚𝐫𝐬' 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐀𝐜𝐭𝐮𝐚𝐥𝐥𝐲 𝐌𝐚𝐤𝐞 𝐒𝐞𝐧𝐬𝐞⁠
 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,3287,,56520,55120,2914,19,354,
2022-07-14T16:30:33+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/293258363_441171224319652_6902540000865025985_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0Y3NHLYgOBgAX_WAeh8&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-ocBtg_FcIAVzqTGftPL6qSZyV8Z6ZLMBanaxduGuPtQ&oe=62FA6E93,https://www.instagram.com/p/Cf_9u5GFBB_/,"He was so confident, too.⁠
.⁠
𝟏𝟗 𝐏𝐨𝐬𝐭𝐬 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐞 𝐖𝐨𝐦𝐞𝐧 𝐎𝐟 𝐓𝐡𝐞 𝐌𝐂𝐔 𝐓𝐡𝐚𝐭 𝐀𝐜𝐭𝐮𝐚𝐥𝐥𝐲 𝐌𝐚𝐤𝐞 𝐀 𝐆𝐨𝐨𝐝 𝐏𝐨𝐢𝐧𝐭 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,1820,,41576,41312,1658,4,158,
2022-07-14T03:00:28+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/293187386_1172702650176402_3305902780094904649_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=JQ4Ym59MI7cAX8QchdF&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-6pvREht8QVjO3rve4P5QApUn8mBAUHLXpdvWyoAMQ7Q&oe=62FAA748,https://www.instagram.com/p/Cf-hB7tN0-5/,"Which Marvel villain surprised you the most?⁠
⁠
𝐓𝐡𝐞 𝐒𝐭𝐫𝐨𝐧𝐠𝐞𝐬𝐭 𝐌𝐂𝐔 𝐒𝐮𝐩𝐞𝐫𝐯𝐢𝐥𝐥𝐚𝐢𝐧 𝐀𝐜𝐜𝐨𝐫𝐝𝐢𝐧𝐠 𝐓𝐨 𝐌𝐚𝐫𝐯𝐞𝐥 𝐂𝐨𝐦𝐢𝐜𝐬⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,2724,,91952,89336,2235,41,448,
2022-07-14T01:00:51+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/293504847_589403399437042_3126837427103642447_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ui542PBqTU4AX96qvZS&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8n0gBZ4EuATnpHfZRkCgHHZcgctpK3WzeXzpOw7_PE_A&oe=62FA4F19,https://www.instagram.com/p/Cf-TWB_tF8_/,"What did you think of the 'Stranger Things' season 4 finale?⁠
⁠
𝐇𝐨𝐰 𝐓𝐡𝐞 𝐕𝐢𝐥𝐥𝐚𝐢𝐧𝐬 𝐎𝐧 '𝐒𝐭𝐫𝐚𝐧𝐠𝐞𝐫 𝐓𝐡𝐢𝐧𝐠𝐬' 𝐃𝐢𝐟𝐟𝐞𝐫 𝐅𝐫𝐨𝐦 𝐓𝐡𝐞 𝐃&𝐃 𝐌𝐨𝐧𝐬𝐭𝐞𝐫𝐬 𝐓𝐡𝐞𝐲'𝐫𝐞 𝐁𝐚𝐬𝐞𝐝 𝐎𝐧⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1033,,43800,43800,845,21,167,
2022-07-13T23:00:59+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/293299954_536006934973540_3000486028794817332_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_IA1lFYaCokAX88Fgf-&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8_NImokQnzjcFRywnxYfplPE9Y0wUvsivr1jwuKqehRw&oe=62F9A33E,https://www.instagram.com/p/Cf-FnmlOfVB/,"Which #Avenger surprised you the most?⁠
⁠
𝐓𝐡𝐞 𝐒𝐭𝐫𝐨𝐧𝐠𝐞𝐬𝐭 𝐌𝐂𝐔 𝐀𝐯𝐞𝐧𝐠𝐞𝐫 𝐀𝐜𝐜𝐨𝐫𝐝𝐢𝐧𝐠 𝐓𝐨 𝐌𝐚𝐫𝐯𝐞𝐥 𝐂𝐨𝐦𝐢𝐜𝐬'⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1265,,40803,40803,1098,19,148,
